,SOLV_PARAM_s_g,SOLV_PARAM_b_g,SOLV_PARAM_e_g,SOLV_PARAM_l_g,SOLV_PARAM_a_g,SOLV_PARAM_c_g,SOLV_PARAM_visc at 298 K (cP),SOLV_PARAM_dielectric constant,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
266,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.0,4.67313365539125,3.8449924195669105,2.26244807016394,-15.14,-27.46,-0.0413,2.65,1.68,2.0003,2.2634,0.0,1.0346,11.366,2.1696,2.0624,2.21,0.0398,1.0886,11.5516,2.1696,12.7179700491308,12.7179700491308,0.0296324640967495,-0.0609202569916857,0.585466267713488,36.285714285714306,281.355,262.203,281.141578848,108,0,0.237484429440694,-0.273671939638772,0.273671939638772,0.237484429440694,0.80952380952381,1.33333333333333,1.85714285714286,16.1824312118511,9.54461205653555,2.63052146860201,-2.45965782798181,2.56061409630165,-2.48202306233426,6.22710659830658,-0.136923907419796,2.67681549992358,1.65346213053428,572.904158230464,14.396976746569,11.9429902622598,11.9429902622598,10.2876937002347,7.8667623839485,7.8667623839485,6.352815817878,6.352815817878,5.38485142773874,5.38485142773874,4.43186337228596,4.43186337228596,-1.9,95947.7747792609,12.8116766650969,4.83075273135514,1.79675361231,124.186489869775,0.0,0.0,0.0,11.814359458703,0.0,0.0,14.4889840989941,0.0,0.0,0.0,30.3511414190526,49.65183272095,0.0,17.5231983670063,9.58907436814364,17.5017457333866,0.0,0.0,23.6716241846456,25.683286491704,4.89990973085048,42.4838755559758,0.0,0.0,4.89990973085048,5.68738627468356,0.0,0.0,11.814359458703,9.58907436814364,23.6716241846456,25.683286491704,42.4838755559758,0.0,0.0,0.0,37.38,0.0,9.58907436814364,0.0,23.6501715510258,11.8358120923228,31.3706727663876,4.89990973085048,0.0,30.3318353423081,12.1520402136678,0.0,0.0,0.0,26.8740882464097,0.0,0.729071239606954,0.752447089947089,9.36475623582767,8.61297052154195,0.0,0.0,0.444444444444444,21,0,3,2,1,3,1,0,1,2,0,3,1,1,1,2,4,3.1684,80.503,2,2,0,2,1,4,0,0,0,10,0.57,1168.0,0,3.56052949172083,0.191721242579925,513.009513960599,2882.42382603925,0,4,-20.5,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
279,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.027,4.36202289179974,3.71872171284762,1.66505901897426,0.0,0.0,0.0,0.0,0.0,0.3112,1.2298,0.0,0.4924,4.6913,1.0607,0.4068,1.4506,-0.0008,0.5761,4.8246,1.0607,10.6136111111111,10.6136111111111,0.0187962962962957,-0.0187962962962957,0.461903043912447,22.0,128.171,116.075,128.083729624,52,0,0.305277515581203,-0.465675004520724,0.465675004520724,0.305277515581203,1.11111111111111,1.88888888888889,2.77777777777778,16.5324155482602,10.1282020552163,2.04294176291131,-2.07256043520001,2.07395544953917,-2.07477653270141,5.68760435694708,-0.14400699655295,1.78754275032334,2.20153976259105,89.089273230246,6.52709773749546,5.55913726804701,5.55913726804701,4.393846850117351,3.55047681565195,3.55047681565195,2.38468374283058,2.38468374283058,1.53828811815679,1.53828811815679,0.983126048119422,0.983126048119422,-0.53,117.97782152134,6.58806375442739,3.48681740482087,2.49227118594929,55.1981398902306,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,12.841643245852,12.841643245852,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,32.1041081146301,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,32.1041081146301,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,12.841643245852,12.841643245852,0.0,0.0,0.0,4.73686295380005,4.84388888888889,0.0,10.6136111111111,0.0,0.0,-0.0187962962962957,0.0,5.09023148148148,0.637731481481481,0.0,0.857142857142857,9,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.4937,34.044,1,1,0,0,0,0,1,1,1,10,0.09,212.0,0,2.02989256916496,0.38936645133741,219.861220268828,1235.32449687396,0,0,-33.5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
282,1.31,0.35,-0.5,1.0,0.47,0.13,0.48,5.57,0.028,5.00433478314923,4.13927122831802,1.77088838045072,0.0,0.0,0.0,0.0,0.0,0.2379,1.2786,0.0,0.6385,4.3422,0.9198,0.4436,1.368,0.0008,0.5619,4.1172,0.9198,10.4608333333333,10.4608333333333,0.0254629629629623,-0.0254629629629623,0.440706329292837,21.75,114.144,104.064,114.06807956,46,0,0.305277533565863,-0.465675002743577,0.465675002743577,0.305277533565863,1.25,2.125,3.0,16.532639758362,10.2048446186482,2.05049380806333,-1.93462643599746,2.0578461389666,-1.99658483266923,5.6889013988674,-0.142184484912315,1.94087845747224,2.26669651519302,78.5293250129808,5.81999095630891,4.85203048686046,4.85203048686046,3.89384685011735,3.05047681565195,3.05047681565195,2.03113035223731,2.03113035223731,1.28828811815679,1.28828811815679,0.806349352822785,0.806349352822785,-0.53,85.3986521287788,5.6038688085676,2.69843594100436,1.52347577184005,48.833197775834,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,19.262464868778,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,25.683286491704,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,25.683286491704,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,19.262464868778,0.0,0.0,0.0,0.0,4.73686295380005,4.76388888888889,0.0,10.4608333333333,0.0,0.0,-0.0254629629629623,0.0,3.82967592592593,0.637731481481481,0.0,0.833333333333333,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.1036,29.427,1,1,0,0,0,0,1,1,1,9,0.1,158.0,0,1.82843348541204,0.491735973713649,195.432195794514,1098.06621944352,0,0,-6.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
283,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.028,5.00433478314923,4.13927122831802,1.77088838045072,0.0,0.0,0.0,0.0,0.0,0.2379,1.2786,0.0,0.6385,4.3422,0.9198,0.4436,1.368,0.0008,0.5619,4.1172,0.9198,10.4608333333333,10.4608333333333,0.0254629629629623,-0.0254629629629623,0.440706329292837,21.75,114.144,104.064,114.06807956,46,0,0.305277533565863,-0.465675002743577,0.465675002743577,0.305277533565863,1.25,2.125,3.0,16.532639758362,10.2048446186482,2.05049380806333,-1.93462643599746,2.0578461389666,-1.99658483266923,5.6889013988674,-0.142184484912315,1.94087845747224,2.26669651519302,78.5293250129808,5.81999095630891,4.85203048686046,4.85203048686046,3.89384685011735,3.05047681565195,3.05047681565195,2.03113035223731,2.03113035223731,1.28828811815679,1.28828811815679,0.806349352822785,0.806349352822785,-0.53,85.3986521287788,5.6038688085676,2.69843594100436,1.52347577184005,48.833197775834,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,19.262464868778,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,25.683286491704,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,25.683286491704,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,19.262464868778,0.0,0.0,0.0,0.0,4.73686295380005,4.76388888888889,0.0,10.4608333333333,0.0,0.0,-0.0254629629629623,0.0,3.82967592592593,0.637731481481481,0.0,0.833333333333333,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.1036,29.427,1,1,0,0,0,0,1,1,1,9,0.1,158.0,0,1.86352602823703,0.414444599307412,195.432195794514,1098.06621944352,0,0,-53.9,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
284,1.31,0.35,-0.5,1.0,0.47,0.13,0.48,5.57,0.028,5.00433478314923,4.13927122831802,1.77088838045072,0.0,0.0,0.0,0.0,0.0,0.2379,1.2786,0.0,0.6385,4.3422,0.9198,0.4436,1.368,0.0008,0.5619,4.1172,0.9198,10.4608333333333,10.4608333333333,0.0254629629629623,-0.0254629629629623,0.440706329292837,21.75,114.144,104.064,114.06807956,46,0,0.305277533565863,-0.465675002743577,0.465675002743577,0.305277533565863,1.25,2.125,3.0,16.532639758362,10.2048446186482,2.05049380806333,-1.93462643599746,2.0578461389666,-1.99658483266923,5.6889013988674,-0.142184484912315,1.94087845747224,2.26669651519302,78.5293250129808,5.81999095630891,4.85203048686046,4.85203048686046,3.89384685011735,3.05047681565195,3.05047681565195,2.03113035223731,2.03113035223731,1.28828811815679,1.28828811815679,0.806349352822785,0.806349352822785,-0.53,85.3986521287788,5.6038688085676,2.69843594100436,1.52347577184005,48.833197775834,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,19.262464868778,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,25.683286491704,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,25.683286491704,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,19.262464868778,0.0,0.0,0.0,0.0,4.73686295380005,4.76388888888889,0.0,10.4608333333333,0.0,0.0,-0.0254629629629623,0.0,3.82967592592593,0.637731481481481,0.0,0.833333333333333,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.1036,29.427,1,1,0,0,0,0,1,1,1,9,0.1,158.0,0,1.8592702023523,0.414444435363245,195.432195794514,1098.06621944352,0,0,-6.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
287,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.033,5.10251262047241,4.15234168300492,1.675316155214,0.0,0.0,0.0,0.0,0.0,0.3033,1.1857,0.0,0.4488,3.6527,0.7789,0.4287,1.5051,-0.0025,0.6077,3.6651,0.7789,10.2408333333333,10.2408333333333,0.035879629629629,-0.035879629629629,0.418976111204929,21.4285714285714,100.117,92.053,100.052429496,40,0,0.305279776481646,-0.465674752568418,0.465674752568418,0.305279776481646,1.42857142857143,2.28571428571429,2.57142857142857,16.5336055084353,10.2023567882711,2.06140548860897,-2.07755922036126,2.03654193845267,-2.10499700363207,5.69256868962394,-0.146177719403352,1.68561616332044,2.24954409473447,70.149339589987,5.11288417512236,4.14492370567392,4.14492370567392,3.39384685011735,2.55047681565195,2.55047681565195,1.67757696164403,1.67757696164403,1.03828811815679,1.03828811815679,0.629572657526148,0.629572657526148,-0.53,47.1972525729723,4.62455950540958,1.9586695375881,1.18033442112941,42.4682556614374,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,12.841643245852,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,19.262464868778,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,19.262464868778,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,12.841643245852,0.0,0.0,0.0,4.73686295380005,0.0,4.63888888888889,0.0,10.2408333333333,0.0,0.0,-0.035879629629629,0.0,2.68509259259259,0.637731481481481,0.0,0.8,7,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.7135,24.81,1,1,0,0,0,0,1,1,1,8,0.11,114.0,0,1.71660800811106,0.38255644089278,171.0031713202,960.807942013083,0,0,-30.8,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
288,1.31,0.35,-0.5,1.0,0.47,0.13,0.48,5.57,0.033,5.10251262047241,4.15234168300492,1.675316155214,0.0,0.0,0.0,0.0,0.0,0.3033,1.1857,0.0,0.4488,3.6527,0.7789,0.4287,1.5051,-0.0025,0.6077,3.6651,0.7789,10.2408333333333,10.2408333333333,0.035879629629629,-0.035879629629629,0.418976111204929,21.4285714285714,100.117,92.053,100.052429496,40,0,0.305279776481646,-0.465674752568418,0.465674752568418,0.305279776481646,1.42857142857143,2.28571428571429,2.57142857142857,16.5336055084353,10.2023567882711,2.06140548860897,-2.07755922036126,2.03654193845267,-2.10499700363207,5.69256868962394,-0.146177719403352,1.68561616332044,2.24954409473447,70.149339589987,5.11288417512236,4.14492370567392,4.14492370567392,3.39384685011735,2.55047681565195,2.55047681565195,1.67757696164403,1.67757696164403,1.03828811815679,1.03828811815679,0.629572657526148,0.629572657526148,-0.53,47.1972525729723,4.62455950540958,1.9586695375881,1.18033442112941,42.4682556614374,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,12.841643245852,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,19.262464868778,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,19.262464868778,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,12.841643245852,0.0,0.0,0.0,4.73686295380005,0.0,4.63888888888889,0.0,10.2408333333333,0.0,0.0,-0.035879629629629,0.0,2.68509259259259,0.637731481481481,0.0,0.8,7,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.7135,24.81,1,1,0,0,0,0,1,1,1,8,0.11,114.0,0,1.7166077883525,0.382556306363295,171.0031713202,960.807942013083,0,0,-14.7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
290,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.08,3.76588089064537,3.83552565335681,1.1649937280439,-17.02,-30.51,-0.0453,2.98,0.41,0.5665,0.9318,0.0,0.5033,3.3825,0.8837,0.7386,1.0546,0.0055,0.5192,4.2015,0.8837,10.4260185185185,10.4260185185185,0.380787037037037,0.380787037037037,0.475962042704847,22.5714285714286,116.185,108.121,116.029585876,40,0,0.188442578564739,-0.287233363302649,0.287233363302649,0.188442578564739,1.42857142857143,2.28571428571429,2.57142857142857,32.1665716214627,10.2555197100981,2.06191245458372,-2.04224769672665,2.16628636303754,-1.99174199202967,8.13204286100437,-0.11079643053943,1.68561616332044,2.24954409473447,72.149339589987,5.11288417512236,4.14492370567392,4.96142028660164,3.39384685011735,2.55047681565195,3.53607537530544,1.67757696164403,2.82984218796419,1.03828811815679,2.05718681864515,0.629572657526148,1.49438040528104,0.0199999999999999,47.1972525729723,5.16245014245014,2.35860485942252,1.5125155938085,47.4778204572958,0.0,0.0,5.11527693018572,0.0,0.0,0.0,4.79453718407182,0.0,0.0,0.0,11.7618849493911,12.841643245852,12.1736752296728,0.0,4.79453718407182,16.8771618795768,0.0,0.0,0.0,19.262464868778,5.75285360674679,0.0,0.0,0.0,0.0,0.0,0.0,11.7618849493911,10.8681305369325,4.79453718407182,0.0,19.262464868778,0.0,0.0,0.0,0.0,17.07,0.0,4.79453718407182,0.0,0.0,5.11527693018572,18.5944968525988,18.1827065723171,0.0,0.0,0.0,0.0,0.0,1.47916666666667,10.4260185185185,0.380787037037037,0.0,1.05439814814815,0.0,3.15962962962963,0.0,0.0,0.8,7,0,1,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.4301,31.316,1,1,0,0,0,0,0,0,0,8,0.11,114.0,0,1.759960068116,0.396161343865738,171.0031713202,960.807942013083,0,0,-23.7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
291,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.036,5.13730565081213,4.14551054274036,1.53033440021421,0.0,0.0,0.0,0.0,0.0,0.2622,1.2993,0.0,0.6243,3.1641,0.638,0.3962,1.4181,-0.0051,0.5773,3.2262,0.638,10.0208333333333,10.0208333333333,0.0462962962962958,-0.0462962962962958,0.396777660531405,21.0,86.09,80.042,86.036779432,34,0,0.3054098413055,-0.465656557172722,0.465656557172722,0.3054098413055,1.66666666666667,2.5,2.66666666666667,16.5377367228222,10.3804820457738,2.0779192530218,-1.80735375619546,2.00730171716069,-1.88120703578654,5.70290650172153,-0.137453297767593,1.86382639009082,2.36735185101787,59.9483369020742,4.40577739393582,3.43781692448737,3.43781692448737,2.89384685011735,2.05047681565195,2.05047681565195,1.32402357105076,1.32402357105076,0.788288118156785,0.788288118156785,0.474679368558886,0.474679368558886,-0.53,33.5488750216347,3.65281535648994,1.28575408077705,0.505725462185476,36.1033135470408,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,12.841643245852,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,12.841643245852,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,6.4208216229260096,0.0,0.0,0.0,4.73686295380005,0.0,4.51388888888889,0.0,10.0208333333333,0.0,0.0,-0.0462962962962958,0.0,1.54050925925926,0.637731481481481,0.0,0.75,6,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.3234,20.193,1,1,0,0,0,0,1,1,1,7,0.12,79.0,0,1.52905341420568,0.417145090520064,146.574146845885,823.549664582643,0,0,-39.6,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
297,1.07,0.17,-0.33,1.01,0.57,0.12,0.6,2.3,0.0,4.66195935943835,4.44052495022226,2.28682510779128,-17.08,-29.09,-0.0403,2.99,2.35,1.0912,2.2058,0.0,0.9263,7.119,0.9807,0.9615,1.7088,-0.0185,0.8554,5.5599,0.9807,10.41625,10.41625,0.274212962962963,-0.435185185185185,0.295295103055121,20.8888888888889,164.207,160.175,163.960185988,50,0,0.32394937484404,-0.391862653792413,0.391862653792413,0.32394937484404,1.11111111111111,1.55555555555556,2.0,33.114600825898,10.7291925797927,2.14620537204247,-1.90380708921979,2.23060942323037,-2.11535464611564,8.76639577472406,-0.155052295601748,1.93019448991054,2.46836782007306,128.748174113329,6.69023444431199,4.45545501469241,6.08844817654786,4.2876937002347,2.26762029797057,4.75565416968315,1.37045640346259,3.83342475581634,0.664557624557347,2.74543785359711,0.365450890140006,1.91976904592393,-0.16,119.672058374453,6.9531221719457,3.12154573058646,2.27553328522215,59.9110177841647,4.73686295380005,11.5057072134936,0.0,0.0,0.0,11.9386105759037,9.58907436814364,0.0,0.0,0.0,21.5877959527734,0.0,0.0,0.0,14.3259373219437,33.5264065286771,0.0,0.0,0.0,0.0,11.5057072134936,0.0,0.0,0.0,0.0,0.0,0.0,21.5877959527734,23.4443177893973,14.3259373219437,0.0,0.0,0.0,0.0,0.0,0.0,43.37,11.9386105759037,9.58907436814364,0.0,11.5057072134936,0.0,0.0,21.5877959527734,0.0,0.0,4.73686295380005,0.0,4.29166666666667,0.0,20.8325,0.0,0.0,-0.321944444444444,0.0,0.0,0.0,2.69777777777778,0.5,9,0,3,0,1,1,0,0,0,5,0,5,0,0,1,1,1,0.4512,36.015,2,2,0,0,0,0,2,1,2,9,0.18,192.0,0,1.95179124059796,0.388166884872694,219.861220268828,1235.32449687396,0,0,-12.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
298,2.63,0.05,0.18,0.67,5.55,-0.43,1.99,46.7,0.03,2.81795557440108,2.98628024192,1.39973085069721,-33.25,-52.01,-0.0629,5.83,-1.65,0.7136,0.3014,0.2717,0.9592,4.1917,0.911,0.6446,1.4498,0.2833,0.8502,4.6273,0.911,10.8196296296296,10.8196296296296,0.0381944444444442,-0.121527777777778,0.497528473838776,40.66666666666671,127.143,118.071,127.063328528,50,0,0.250719224596872,-0.345466031191022,0.345466031191022,0.250719224596872,1.55555555555556,2.44444444444444,3.11111111111111,16.5314080354275,10.1217365128044,2.35022938327653,-2.15208605913563,2.21912594234694,-2.24543961025683,5.82283616358527,-0.124048018039134,2.0921149591175,2.15068772345118,145.993286611165,6.26758471350162,5.09251746286662,5.09251746286662,4.36017334530614,3.31937551614032,3.31937551614032,2.5528586448721,2.5528586448721,1.85683856829973,1.85683856829973,1.37370955480789,1.37370955480789,-0.57,190.382461279693,5.23337453289236,1.70317288452465,0.721097016539233,53.3772288059128,10.0536515578064,12.3318675584832,0.0,0.0,5.90717972935151,0.0,4.79453718407182,0.0,0.0,0.0,0.0,19.262464868778,0.0,0.0,9.53140013787187,5.90717972935151,0.0,5.31678860400633,0.0,31.5943324272612,0.0,0.0,0.0,0.0,5.31678860400633,0.0,0.0,0.0,18.2390472878347,9.53140013787187,0.0,19.262464868778,0.0,0.0,0.0,0.0,38.33,0.0,4.79453718407182,0.0,18.2390472878347,0.0,19.262464868778,0.0,0.0,0.0,5.31678860400633,4.73686295380005,5.24884259259259,0.0,10.8196296296296,2.75462962962963,0.0,0.0810185185185188,0.0,2.92921296296296,0.0,0.0,0.833333333333333,9,1,3,0,2,2,0,0,0,2,1,3,0,0,2,2,2,0.0113999999999996,30.6547,1,1,0,0,0,2,0,1,0,7,0.36,156.0,2,1.80133885147794,0.453511733012528,219.861220268828,1235.32449687396,2,2,-71.5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
